GameId,Season,HomeTeamAbbr,VisitorTeamAbbr,PossessionTeam,Team,Week,Quarter,Down,Distance,FieldPosition,HomeScoreBeforePlay,VisitorScoreBeforePlay,OffenseFormation,DefendersInTheBox,Yards,X,Y,S,A,Dis,Orientation,Dir,DisplayName,JerseyNumber,PlayerHeight,PlayerWeight,PlayerCollegeName,Position,X1,Y1
2017091003,2017,CLE,PIT,PIT,away,1,3,2,7,CLV,10,14,SHOTGUN,5.0,5,98.46000000000001,25.58,3.08,2.83,0.57,205.07,150.77999999999997,Le'Veon Bell,26,6-1,225,Michigan State,RB,97.96253151450135,25.85825367191767
2017091003,2017,CLE,PIT,CLV,home,1,3,1,10,,10,21,SHOTGUN,6.0,6,64.56,30.119999999999997,2.79,2.58,0.45,326.23,-117.03,Isaiah Crowell,34,5-11,225,Alabama State,RB,64.3554943646649,29.719154088063515
2017091003,2017,CLE,PIT,PIT,away,1,3,2,8,PIT,10,21,SHOTGUN,5.0,5,79.1,21.95,2.54,3.08,0.25,173.84,277.98,James Conner,30,6-1,233,Pittsburgh,RB,79.13470685593066,21.70242085275329
2017091003,2017,CLE,PIT,PIT,away,1,4,1,10,,10,21,SHOTGUN,5.0,4,65.38,25.289999999999996,3.53,3.52,0.6,332.6,-147.26,James Conner,30,6-1,233,Pittsburgh,RB,64.87531994919334,24.965503395521942
2017091003,2017,CLE,PIT,PIT,away,1,4,1,10,CLV,10,21,SHOTGUN,5.0,1,44.980000000000004,24.999999999999996,2.12,2.02,0.43,347.88,-113.69,James Conner,30,6-1,233,Pittsburgh,RB,44.80723117837655,24.60623492501893
2017091003,2017,CLE,PIT,PIT,away,1,4,1,10,PIT,10,21,I_FORM,6.0,1,93.2,25.439999999999998,3.09,2.81,0.44,346.6,-47.08000000000001,Le'Veon Bell,26,6-1,225,Michigan State,RB,93.49962967460438,25.11778569538818
2017091003,2017,CLE,PIT,PIT,away,1,4,3,21,PIT,10,21,SHOTGUN,4.0,0,36.56,24.95,2.08,1.32,0.47,16.33,114.71,Le'Veon Bell,26,6-1,225,Michigan State,RB,36.363527952947976,25.376964559099683
2017091003,2017,CLE,PIT,CLV,home,1,4,1,10,PIT,10,21,PISTOL,6.0,1,26.4,27.61,4.18,3.37,0.53,145.11,220.4,Matt Dayes,27,5-9,205,North Carolina State,RB,25.996384697005528,27.26649645243654
2017091003,2017,CLE,PIT,PIT,away,1,4,1,10,CLV,18,21,I_FORM,6.0,15,60.88,27.13,4.19,3.2,0.47,38.89,149.62,Le'Veon Bell,26,6-1,225,Michigan State,RB,60.47453557979161,27.36769434983834
2017091004,2017,DET,ARI,ARZ,away,1,1,2,6,ARZ,0,0,SINGLEBACK,6.0,2,87.1,28.66,3.65,2.23,0.43,169.85,257.64,David Johnson,31,6-1,224,Northern Iowa,RB,87.007957025524,28.239966559843612
2017091004,2017,DET,ARI,ARZ,away,1,1,1,10,ARZ,0,0,SHOTGUN,7.0,-2,70.77,30.62,3.12,2.28,0.49,147.51,204.03,David Johnson,31,6-1,224,Northern Iowa,RB,70.32246714084758,30.420464689894605
2017091004,2017,DET,ARI,DET,home,1,1,1,10,ARZ,0,0,SINGLEBACK,6.0,5,40.849999999999994,25.49,5.86,4.26,0.6,299.66,-164.6,Ameer Abdullah,21,5-9,203,Nebraska,RB,40.27154275745953,25.330666329507913
2017091004,2017,DET,ARI,DET,home,1,1,1,10,DET,0,7,SINGLEBACK,7.0,0,19.05,20.56,5.34,3.9,0.56,42.42,162.05,Ameer Abdullah,21,5-9,203,Nebraska,RB,18.517257539497834,20.7325846771243
2017091004,2017,DET,ARI,ARZ,away,1,1,2,7,ARZ,0,7,SINGLEBACK,7.0,6,79.28,28.52,3.86,2.61,0.43,159.06,240.71,David Johnson,31,6-1,224,Northern Iowa,RB,79.06963099701724,28.14497349082493
2017091004,2017,DET,ARI,ARZ,away,1,1,3,1,ARZ,0,7,I_FORM,8.0,0,72.68,24.95,3.34,1.02,0.38,170.7,247.51,David Johnson,31,6-1,224,Northern Iowa,RB,72.53464157192683,24.598900402466633
2017091004,2017,DET,ARI,ARZ,away,1,1,1,10,DET,0,7,SINGLEBACK,7.0,1,92.41,28.029999999999998,3.54,2.01,0.4,194.05,133.57,David Johnson,31,6-1,224,Northern Iowa,RB,92.1343038905114,28.31981313844071
2017091004,2017,DET,ARI,ARZ,away,1,1,2,3,DET,0,7,PISTOL,7.0,1,19.32,31.42,3.15,2.93,0.41,179.47,281.49,David Johnson,31,6-1,224,Northern Iowa,RB,19.4016707299251,31.018216610754624
2017091004,2017,DET,ARI,DET,home,1,1,1,10,DET,0,10,SINGLEBACK,6.0,1,11.42,20.84,2.8,2.16,0.36,23.16,127.27,Ameer Abdullah,21,5-9,203,Nebraska,RB,11.201994149020436,21.12648463996989
2017091004,2017,DET,ARI,DET,home,1,1,1,10,DET,0,10,SINGLEBACK,7.0,-1,22.07,20.46,4.14,0.59,0.52,47.78,149.88,Theo Riddick,25,5-9,201,Notre Dame,RB,21.6202123200515,20.720942604736262
2017091004,2017,DET,ARI,DET,home,1,2,1,10,DET,0,10,SHOTGUN,6.0,3,76.61,28.1,3.52,3.01,0.5,154.24,209.27,Ameer Abdullah,21,5-9,203,Nebraska,RB,76.17383730353421,27.85553711485853
2017091004,2017,DET,ARI,ARZ,away,1,2,2,10,ARZ,0,10,SINGLEBACK,5.0,3,92.93,23.49,3.18,2.18,0.35,344.51,-117.64,David Johnson,31,6-1,224,Northern Iowa,RB,92.76762988685729,23.179942027423866
2017091004,2017,DET,ARI,DET,home,1,2,1,20,DET,0,10,SHOTGUN,6.0,5,52.83,25.889999999999997,2.8,3.05,0.23,181.04,134.87,Ameer Abdullah,21,5-9,203,Nebraska,RB,52.66773486474516,26.053003146843018
2017091004,2017,DET,ARI,DET,home,1,2,1,10,ARZ,0,10,SHOTGUN,6.0,5,43.4,24.79,3.31,3.15,0.61,162.81,250.68,Dwayne Washington,36,6-1,223,Washington,RB,43.198185269036145,24.214351831092994
2017091004,2017,DET,ARI,DET,home,1,2,2,4,ARZ,0,10,SHOTGUN,6.0,3,92.52,27.869999999999997,3.94,3.54,0.57,193.08,149.85000000000002,Ameer Abdullah,21,5-9,203,Nebraska,RB,92.0271133389035,28.15629135389172
2017091004,2017,DET,ARI,DET,home,1,2,3,1,ARZ,0,10,I_FORM,9.0,6,95.28999999999999,20.97,4.93,3.83,0.53,220.5,140.45999999999998,Dwayne Washington,36,6-1,223,Washington,RB,94.88127442562268,21.307406883228442
2017091004,2017,DET,ARI,DET,home,1,2,1,4,ARZ,0,10,PISTOL,7.0,-2,19.43,28.46,3.56,2.67,0.42,157.51,222.92,Ameer Abdullah,21,5-9,203,Nebraska,RB,19.122431800143264,28.173989856059464
2017091004,2017,DET,ARI,DET,home,1,2,1,10,DET,6,10,SINGLEBACK,8.0,-4,77.56,25.6,4.6,1.85,0.56,118.49,201.72,Ameer Abdullah,21,5-9,203,Nebraska,RB,77.03975806857993,25.39276020461237
2017091004,2017,DET,ARI,ARZ,away,1,2,2,10,DET,6,10,SHOTGUN,6.0,3,40.64,20.75,1.52,1.92,0.29,341.65,-165.96,David Johnson,31,6-1,224,Northern Iowa,RB,40.35866328701787,20.67964622306933
2017091004,2017,DET,ARI,DET,home,1,3,1,10,DET,9,10,PISTOL,6.0,0,28.78,24.339999999999996,3.59,2.37,0.43,190.03,120.01999999999998,Dwayne Washington,36,6-1,223,Washington,RB,28.564870024146753,24.71231585178364
2017091004,2017,DET,ARI,DET,home,1,3,1,10,DET,9,10,SHOTGUN,6.0,2,45.239999999999995,21.409999999999997,1.8,2.15,0.2,195.33,99.42000000000002,Ameer Abdullah,21,5-9,203,Nebraska,RB,45.207265933813034,21.60730301799736
2017091004,2017,DET,ARI,ARZ,away,1,3,1,10,ARZ,9,10,SINGLEBACK,6.0,3,108.95,27.959999999999997,3.71,2.99,0.38,337.69,-138.57999999999998,David Johnson,31,6-1,224,Northern Iowa,RB,108.6650455306321,27.708602007988812
2017091004,2017,DET,ARI,ARZ,away,1,3,1,10,ARZ,9,10,SINGLEBACK,6.0,4,30.41,28.48,3.84,2.83,0.43,19.22,96.05,Kerwynn Williams,33,5-8,198,Utah State,RB,30.364679587803433,28.907605028312734
2017091004,2017,DET,ARI,ARZ,away,1,3,1,10,ARZ,9,10,SINGLEBACK,7.0,10,73.18,26.179999999999996,7.57,2.87,0.78,252.71,167.55,John Brown,12,5-11,179,Pittsburg State,WR,72.41834207865509,26.348158291060937
2017091004,2017,DET,ARI,ARZ,away,1,3,1,3,DET,9,10,SINGLEBACK,8.0,3,102.86,31.09,4.04,3.92,0.44,18.81,95.45,Kerwynn Williams,33,5-8,198,Utah State,RB,102.81821008960306,31.52801096263566
2017091004,2017,DET,ARI,DET,home,1,3,1,10,DET,9,17,PISTOL,7.0,2,50.66,22.159999999999997,3.84,3.11,0.43,184.52,123.99000000000001,Ameer Abdullah,21,5-9,203,Nebraska,RB,50.4196092737412,22.51652811772533
2017091004,2017,DET,ARI,ARZ,away,1,3,1,10,ARZ,9,17,SINGLEBACK,6.0,5,93.86,25.169999999999998,3.87,2.73,0.39,327.34,-149.75,David Johnson,31,6-1,224,Northern Iowa,RB,93.52310415297029,24.973528148952244
2017091004,2017,DET,ARI,DET,home,1,3,1,10,ARZ,9,17,PISTOL,6.0,3,26.23,27.17,4.41,3.31,0.53,138.59,215.19,Dwayne Washington,36,6-1,223,Washington,RB,25.796859889077233,26.86456646498819
2017091004,2017,DET,ARI,ARZ,away,1,3,2,2,ARZ,15,17,SINGLEBACK,6.0,1,37.67,27.69,3.76,2.47,0.42,6.37,68.86,Kerwynn Williams,33,5-8,198,Utah State,RB,37.82147217880598,28.081734832568884
2017091004,2017,DET,ARI,ARZ,away,1,3,3,1,ARZ,15,17,SINGLEBACK,10.0,1,80.1,22.31,3.58,1.28,0.51,350.38,-102.66,Kerwynn Williams,33,5-8,198,Utah State,RB,79.98822579938626,21.812399228218887
2017091004,2017,DET,ARI,ARZ,away,1,3,1,15,ARZ,15,17,SINGLEBACK,7.0,1,34.64,30.72,3.11,1.73,0.35,16.78,79.65,Kerwynn Williams,33,5-8,198,Utah State,RB,34.702881262007615,31.064305020132338
2017091004,2017,DET,ARI,DET,home,1,4,1,10,ARZ,15,17,SINGLEBACK,6.0,4,70.51,20.19,5.56,3.77,0.56,51.14,159.44,Ameer Abdullah,21,5-9,203,Nebraska,RB,69.98566923392738,20.386665319133012
2017091004,2017,DET,ARI,DET,home,1,4,1,10,ARZ,15,17,SINGLEBACK,7.0,1,29.430000000000007,20.279999999999994,5.27,3.8,0.56,309.72,-157.38,Ameer Abdullah,21,5-9,203,Nebraska,RB,28.913077430761735,20.064614166175893
2017091004,2017,DET,ARI,DET,home,1,4,1,8,ARZ,15,17,PISTOL,6.0,-2,95.64,26.99,4.99,3.73,0.53,45.23,161.88,Ameer Abdullah,21,5-9,203,Nebraska,RB,95.13628416958976,27.1548343477377
2017091004,2017,DET,ARI,DET,home,1,4,1,10,DET,21,17,PISTOL,6.0,7,32.29,22.01,3.87,3.11,0.39,4.31,140.14,Ameer Abdullah,21,5-9,203,Nebraska,RB,31.990631015352395,22.259956418263393
2017091004,2017,DET,ARI,DET,home,1,4,2,3,DET,21,17,SINGLEBACK,7.0,5,80.39,26.419999999999998,4.58,3.32,0.52,315.48,-135.69,Ameer Abdullah,21,5-9,203,Nebraska,RB,80.0179031703027,26.056759102895587
2017091004,2017,DET,ARI,DET,home,1,4,1,10,ARZ,21,17,SINGLEBACK,7.0,1,60.98,29.79,6.09,1.43,0.69,75.13,182.89,Golden Tate,15,5-11,197,Notre Dame,WR,60.29087756124644,29.755211145371646
2017091004,2017,DET,ARI,DET,home,1,4,1,10,ARZ,35,23,SINGLEBACK,8.0,6,60.5,26.86,5.11,3.47,0.5,49.6,146.84,Dwayne Washington,36,6-1,223,Washington,RB,60.08142680962098,27.133489459204423
2017091004,2017,DET,ARI,DET,home,1,4,2,4,ARZ,35,23,SINGLEBACK,8.0,2,52.69,26.779999999999998,4.12,1.87,0.51,320.75,-141.7,Dwayne Washington,36,6-1,223,Washington,RB,52.28976405102812,26.463912693784476
2017091005,2017,HOU,JAX,JAX,away,1,1,1,15,JAX,0,0,SINGLEBACK,8.0,4,92.82,28.9,3.9,2.34,0.42,173.26,271.1,Leonard Fournette,27,6-0,228,Louisiana State,RB,92.82806292580786,28.480077400908907
2017091005,2017,HOU,JAX,JAX,away,1,1,2,11,JAX,0,0,I_FORM,7.0,9,88.02,24.54,5.08,2.03,0.48,153.3,235.26,Leonard Fournette,27,6-0,228,Louisiana State,RB,87.74647039225347,24.145561723857796
2017091005,2017,HOU,JAX,HST,home,1,1,1,10,HST,0,3,SINGLEBACK,8.0,1,89.94,19.72,5.67,3.07,0.57,335.32,-144.47,Lamar Miller,26,5-10,221,Miami (Fla.),RB,89.47612752969263,19.388756386792217
2017091005,2017,HOU,JAX,JAX,away,1,1,1,10,JAX,0,3,SINGLEBACK,8.0,3,76.25,28.34,3.81,2.5,0.44,179.7,265.14,Leonard Fournette,27,6-0,228,Louisiana State,RB,76.21272261825749,27.90158193831638
2017091005,2017,HOU,JAX,JAX,away,1,1,2,7,JAX,0,3,SINGLEBACK,8.0,2,74.21,28.27,4.52,2.95,0.46,171.13,262.62,Leonard Fournette,27,6-0,228,Louisiana State,RB,74.15091326210785,27.81381061234914
2017091005,2017,HOU,JAX,HST,home,1,1,1,10,HST,0,3,I_FORM,7.0,6,94.61,21.699999999999996,4.25,3.48,0.46,357.95,-93.52,Tyler Ervin,34,5-10,185,San Jose State,RB,94.58175740273288,21.240867823280038
2017091005,2017,HOU,JAX,HST,home,1,1,1,10,HST,0,3,SINGLEBACK,7.0,6,81.21000000000001,26.609999999999996,4.88,3.02,0.5,329.88,-134.03,Lamar Miller,26,5-10,221,Miami (Fla.),RB,80.86248253967089,26.250512010261247
2017091005,2017,HOU,JAX,HST,home,1,1,2,4,HST,0,3,SINGLEBACK,7.0,-1,75.5,19.809999999999995,5.82,4.1,0.56,310.55,-157.41,Lamar Miller,26,5-10,221,Miami (Fla.),RB,74.98296472586664,19.594884855712483
2017091005,2017,HOU,JAX,HST,home,1,1,1,10,,0,3,SINGLEBACK,8.0,-1,54.87,28.04,3.04,1.98,0.4,16.94,91.72,Lamar Miller,26,5-10,221,Miami (Fla.),RB,54.8579939382067,28.43981977750008
2017091005,2017,HOU,JAX,JAX,away,1,1,1,10,JAX,0,3,I_FORM,7.0,11,87.03,22.25,4.69,3.86,0.48,177.29,263.35,Leonard Fournette,27,6-0,228,Louisiana State,RB,86.97441408581233,21.77322939882589
2017091005,2017,HOU,JAX,JAX,away,1,1,1,10,JAX,0,3,SINGLEBACK,8.0,6,44.47,28.49,4.3,2.33,0.45,192.59,101.95999999999998,Leonard Fournette,27,6-0,228,Louisiana State,RB,44.376747056038774,28.930231630443068
2017091005,2017,HOU,JAX,JAX,away,1,1,1,10,HST,0,3,I_FORM,8.0,17,67.4,26.439999999999998,5.02,3.67,0.55,223.2,147.8,Chris Ivory,33,6-0,223,Tiffin University,RB,66.93459375862984,26.733081951838898
2017091005,2017,HOU,JAX,JAX,away,1,1,1,20,HST,0,3,SHOTGUN,7.0,12,75.46000000000001,24.409999999999997,2.94,3.12,0.51,186.56,144.94,Chris Ivory,33,6-0,223,Tiffin University,RB,75.04253901682148,24.70296130721243
2017091005,2017,HOU,JAX,JAX,away,1,1,1,9,HST,0,3,SHOTGUN,7.0,-1,96.89,24.49,2.89,2.18,0.61,205.87,140.49,Leonard Fournette,27,6-0,228,Louisiana State,RB,96.41937673142357,24.878089859535695
2017091005,2017,HOU,JAX,JAX,away,1,1,2,10,HST,0,3,SINGLEBACK,7.0,3,95.53999999999999,21.58,3.7,3.57,0.42,180.45,85.24000000000001,Leonard Fournette,27,6-0,228,Louisiana State,RB,95.5748524986918,21.998551434515445
2017091005,2017,HOU,JAX,HST,home,1,2,1,10,HST,0,6,SHOTGUN,6.0,-2,83.45,23.72,3.13,1.95,0.43,151.87,202.47,Tyler Ervin,34,5-10,185,San Jose State,RB,83.0526456952728,23.555654155772764
2017091005,2017,HOU,JAX,JAX,away,1,2,1,5,JAX,0,6,I_FORM,7.0,-1,85.14,27.74,2.9,2.52,0.41,355.59,-96.87,Leonard Fournette,27,6-0,228,Louisiana State,RB,85.09095702349674,27.33294375516926
2017091005,2017,HOU,JAX,JAX,away,1,2,2,6,JAX,0,6,SHOTGUN,8.0,4,34.89,23.96,3.07,2.17,0.41,8.29,119.69,Leonard Fournette,27,6-0,228,Louisiana State,RB,34.68692410700401,24.316174369773968
2017091005,2017,HOU,JAX,HST,home,1,2,1,10,HST,0,6,SINGLEBACK,7.0,4,38.89,24.259999999999998,4.13,2.78,0.43,186.46,89.79000000000002,D'Onta Foreman,27,6-1,236,Texas,RB,38.89157602878591,24.689997111773167
2017091005,2017,HOU,JAX,JAX,away,1,2,1,10,JAX,0,6,SINGLEBACK,7.0,4,24.47,27.78,4.32,2.92,0.46,5.61,110.52,Leonard Fournette,27,6-0,228,Louisiana State,RB,24.30875421271202,28.21081294790417
2017091005,2017,HOU,JAX,JAX,away,1,2,2,6,JAX,0,6,SHOTGUN,7.0,-1,28.44,27.02,2.81,1.74,0.51,10.91,146.24,Leonard Fournette,27,6-0,228,Louisiana State,RB,28.015999956486034,27.303414825124154
2017091005,2017,HOU,JAX,HST,home,1,2,1,10,JAX,0,6,SINGLEBACK,7.0,3,59.05,20.709999999999994,4.87,2.81,0.5,200.72,117.33999999999997,Lamar Miller,26,5-10,221,Miami (Fla.),RB,58.82036509273809,21.154148409168393
2017091005,2017,HOU,JAX,JAX,away,1,2,2,4,HST,0,6,SINGLEBACK,7.0,4,61.68,26.019999999999996,3.9,2.39,0.47,356.41,-81.07,Leonard Fournette,27,6-0,228,Louisiana State,RB,61.75295700003293,25.555696999636876
2017091005,2017,HOU,JAX,JAX,away,1,2,1,10,HST,0,6,SINGLEBACK,8.0,2,30.47,28.659999999999997,3.87,1.92,0.45,341.62,-99.1,Chris Ivory,33,6-0,223,Tiffin University,RB,30.398828869735482,28.215663786962086
2017091005,2017,HOU,JAX,JAX,away,1,2,2,8,HST,0,6,I_FORM,8.0,4,91.27,21.66,4.61,2.67,0.49,14.51,100.14,Leonard Fournette,27,6-0,228,Louisiana State,RB,91.18373354187189,22.142346450388132
2017091005,2017,HOU,JAX,JAX,away,1,2,1,5,HST,0,6,SINGLEBACK,8.0,3,101.01,24.04,4.05,2.55,0.44,3.3,83.63,Leonard Fournette,27,6-0,228,Louisiana State,RB,101.05881737576517,24.47728350508955
2017091005,2017,HOU,JAX,JAX,away,1,2,2,2,HST,0,6,JUMBO,10.0,1,104.94,23.3,3.36,2.13,0.6,0.19,101.81,Leonard Fournette,27,6-0,228,Louisiana State,RB,104.81719986401099,23.887299009535248
2017091005,2017,HOU,JAX,JAX,away,1,2,3,1,HST,0,6,JUMBO,10.0,0,106.78,23.22,2.22,0.64,0.44,6.78,110.19,Tommy Bohanon,40,6-1,246,Wake Forest,FB,106.62814086584464,23.632963440722765
2017091005,2017,HOU,JAX,JAX,away,1,2,4,1,HST,0,6,JUMBO,10.0,1,13.870000000000005,29.289999999999996,4.31,1.57,0.52,352.29,-94.59,Leonard Fournette,27,6-0,228,Louisiana State,RB,13.828387024765105,28.77166771247384
2017091005,2017,HOU,JAX,HST,home,1,2,1,10,HST,0,19,SHOTGUN,6.0,7,30.75,30.439999999999998,2.96,2.33,0.33,192.75,130.86,Lamar Miller,26,5-10,221,Miami (Fla.),RB,30.534109720251166,30.689582425482982
2017091005,2017,HOU,JAX,HST,home,1,3,1,10,HST,0,19,SHOTGUN,7.0,7,31.45,29.97,4.58,3.31,0.46,27.83,139.87,Lamar Miller,26,5-10,221,Miami (Fla.),RB,31.09829134448135,30.2664810645442
2017091005,2017,HOU,JAX,HST,home,1,3,2,3,HST,0,19,SHOTGUN,7.0,0,37.7,24.24,3.18,0.88,0.32,28.46,146.57,Lamar Miller,26,5-10,221,Miami (Fla.),RB,37.4329409543053,24.416293692776105
2017091005,2017,HOU,JAX,HST,home,1,3,1,10,HST,0,19,SINGLEBACK,7.0,2,44.63,21.31,4.56,2.74,0.46,30.37,126.08,Lamar Miller,26,5-10,221,Miami (Fla.),RB,44.35909943129787,21.681769931378078
2017091005,2017,HOU,JAX,HST,home,1,3,1,10,,0,19,SHOTGUN,7.0,7,63.84,29.599999999999998,4.03,3.1,0.42,337.99,-138.63,Lamar Miller,26,5-10,221,Miami (Fla.),RB,63.52480796387292,29.32241401266983
2017091005,2017,HOU,JAX,HST,home,1,3,2,1,JAX,0,19,SINGLEBACK,7.0,4,39.17,20.65,4.08,2.45,0.43,321.03,-128.49,Tyler Ervin,34,5-10,185,San Jose State,RB,38.90237744440563,20.313431778479995
2017091005,2017,HOU,JAX,JAX,away,1,3,1,10,JAX,7,19,I_FORM,8.0,7,89.91,28.98,4.26,3.31,0.42,168.24,292.3,Chris Ivory,33,6-0,223,Tiffin University,RB,90.06937158700218,28.591411918277974
2017091005,2017,HOU,JAX,JAX,away,1,3,1,10,HST,7,19,SINGLEBACK,8.0,1,56.49,25.299999999999997,5.17,2.73,0.57,235.8,156.64,Chris Ivory,33,6-0,223,Tiffin University,RB,55.96672195178073,25.526009035774734
2017091005,2017,HOU,JAX,JAX,away,1,3,2,9,HST,7,19,I_FORM,8.0,1,62.18,27.58,3.05,1.8,0.37,166.95,267.4,Chris Ivory,33,6-0,223,Tiffin University,RB,62.16321569439218,27.210380889177433
2017091005,2017,HOU,JAX,JAX,away,1,3,1,10,HST,7,19,I_FORM,8.0,7,47.3,22.39,4.46,2.89,0.44,174.4,252.82,Leonard Fournette,27,6-0,228,Louisiana State,RB,47.170035186128175,21.96963212877854
2017091005,2017,HOU,JAX,JAX,away,1,3,2,1,HST,7,19,JUMBO,10.0,1,103.41,20.32,4.62,3.19,0.5,234.18,151.26999999999998,Leonard Fournette,27,6-0,228,Louisiana State,RB,102.97155270047774,20.56034135212577
2017091005,2017,HOU,JAX,HST,home,1,3,1,10,HST,7,26,SHOTGUN,7.0,4,31.23,24.08,3.6,2.67,0.4,17.95,119.59,Lamar Miller,26,5-10,221,Miami (Fla.),RB,31.032483958572662,24.427832450152188
2017091005,2017,HOU,JAX,HST,home,1,3,1,10,HST,7,26,SHOTGUN,7.0,2,78.18,23.879999999999995,3.65,2.84,0.44,334.57,-143.68,Lamar Miller,26,5-10,221,Miami (Fla.),RB,77.82548250410963,23.619390435502424
2017091005,2017,HOU,JAX,HST,home,1,3,1,10,HST,7,26,SHOTGUN,6.0,8,51.82,30.49,3.67,3.08,0.43,27.08,141.54,Lamar Miller,26,5-10,221,Miami (Fla.),RB,51.48329169778001,30.757446292208606
2017091005,2017,HOU,JAX,HST,home,1,3,3,2,JAX,7,26,SINGLEBACK,7.0,5,58.94,21.55,4.88,3.09,0.5,41.15,126.99,Lamar Miller,26,5-10,221,Miami (Fla.),RB,58.63916218710257,21.949370267209634
2017091005,2017,HOU,JAX,HST,home,1,3,2,7,JAX,7,26,SINGLEBACK,6.0,3,66.57,26.71,4.24,2.7,0.48,47.1,119.79,Lamar Miller,26,5-10,221,Miami (Fla.),RB,66.33152520008831,27.126569045666
2017091005,2017,HOU,JAX,JAX,away,1,3,1,10,JAX,7,26,I_FORM,7.0,4,46.84,30.879999999999995,4.54,2.89,0.48,182.91,86.16000000000003,Leonard Fournette,27,6-0,228,Louisiana State,RB,46.87214583089391,31.358922379468883
2017091005,2017,HOU,JAX,JAX,away,1,4,2,6,JAX,7,26,I_FORM,7.0,17,50.34,27.29,3.97,3.18,0.41,8.06,128.13,Leonard Fournette,27,6-0,228,Louisiana State,RB,50.08684639021088,27.61251085229917
2017091005,2017,HOU,JAX,JAX,away,1,4,1,10,HST,7,26,I_FORM,8.0,1,52.18000000000001,31.529999999999998,4.17,1.93,0.47,343.63,-72.16,Chris Ivory,33,6-0,223,Tiffin University,RB,52.323989172798925,31.08259959978037
2017091005,2017,HOU,JAX,JAX,away,1,4,2,9,HST,7,26,I_FORM,8.0,0,51.61,31.099999999999998,3.49,0.93,0.45,340.18,-68.93,Chris Ivory,33,6-0,223,Tiffin University,RB,51.77177871945982,30.68008614463209
2017091005,2017,HOU,JAX,JAX,away,1,4,1,10,HST,7,26,SHOTGUN,7.0,5,79.59,29.24,4.71,4.25,0.5,56.66,171.75,Leonard Fournette,27,6-0,228,Louisiana State,RB,79.09517430659017,29.311746310995588
2017091005,2017,HOU,JAX,HST,home,1,4,2,1,HST,7,26,SINGLEBACK,7.0,4,76.93,20.81,5.3,4.01,0.55,144.16,216.35,Lamar Miller,26,5-10,221,Miami (Fla.),RB,76.48702375943596,20.484006057884912
2017091005,2017,HOU,JAX,JAX,away,1,4,1,10,JAX,7,26,SINGLEBACK,8.0,1,89.37,31.629999999999995,4.16,0.86,0.52,359.51,-68.46,Leonard Fournette,27,6-0,228,Louisiana State,RB,89.56091835950544,31.146316032926705
2017091005,2017,HOU,JAX,JAX,away,1,4,2,9,JAX,7,26,SHOTGUN,8.0,3,87.93,29.929999999999996,2.99,2.23,0.4,343.98,-125.57,Leonard Fournette,27,6-0,228,Louisiana State,RB,87.69732113927294,29.604637820620223
2017091005,2017,HOU,JAX,JAX,away,1,4,1,10,HST,7,26,I_FORM,8.0,2,79.06,30.45,3.95,2.63,0.43,8.11,70.97,Leonard Fournette,27,6-0,228,Louisiana State,RB,79.20020716833518,30.85649963093148
2017091005,2017,HOU,JAX,JAX,away,1,4,2,8,HST,7,26,I_FORM,8.0,1,39.650000000000006,22.819999999999997,3.36,1.55,0.43,340.45,-97.29,Chris Ivory,33,6-0,223,Tiffin University,RB,39.5954366599758,22.393475860090653
2017091005,2017,HOU,JAX,JAX,away,1,4,3,7,HST,7,26,I_FORM,8.0,4,81.33,29.26,3.26,2.58,0.44,10.19,121.86,Leonard Fournette,27,6-0,228,Louisiana State,RB,81.09774797474417,29.63370977611586
2017091005,2017,HOU,JAX,HST,home,1,4,1,10,HST,7,29,SHOTGUN,6.0,8,16.599999999999994,24.639999999999997,2.62,3.13,0.26,184.37,104.67000000000002,Lamar Miller,26,5-10,221,Miami (Fla.),RB,16.53415462310079,24.891524126757258
2017091007,2017,TEN,OAK,OAK,away,1,1,2,4,TEN,0,0,SINGLEBACK,7.0,14,61.75,20.73,5.19,2.53,0.57,33.75,137.15,Marshawn Lynch,24,5-11,215,California,RB,61.33211210334237,21.11764636697261
2017091007,2017,TEN,OAK,TEN,home,1,1,1,10,TEN,0,7,I_FORM,7.0,5,71.95,23.62,4.53,3.62,0.48,128.11,201.6,DeMarco Murray,29,6-1,220,Oklahoma,RB,71.50370728677365,23.443300214711357
2017091007,2017,TEN,OAK,TEN,home,1,1,2,5,TEN,0,7,I_FORM,8.0,5,51.94,29.959999999999997,2.74,2.53,0.32,181.67,113.88,DeMarco Murray,29,6-1,220,Oklahoma,RB,51.81045682327381,30.252606502599797
2017091007,2017,TEN,OAK,TEN,home,1,1,1,10,OAK,0,7,I_FORM,7.0,2,61.6,26.27,3.11,1.93,0.36,168.41,245.55,DeMarco Murray,29,6-1,220,Oklahoma,RB,61.45099636221708,25.942283787512032
2017091007,2017,TEN,OAK,TEN,home,1,1,1,10,OAK,0,7,SINGLEBACK,8.0,1,50.72,28.74,3.28,2.09,0.39,169.03,249.47,DeMarco Murray,29,6-1,220,Oklahoma,RB,50.5832278682793,28.374769409845538
2017091007,2017,TEN,OAK,TEN,home,1,1,2,9,OAK,0,7,SHOTGUN,7.0,1,49.19,27.6,3.51,1.99,0.41,178.13,300.31,DeMarco Murray,29,6-1,220,Oklahoma,RB,49.39691810590317,27.246043932882284
